cost,quality,discharge,income,provider_id,provider
0.033788641,0.929547088,0.043853343,0.34255931,10008,CRENSHAW COMMUNITY HOSPITAL
0.05248023,0.557872035,0.044931704,0.823867721,530032,EVANSTON REGIONAL HOSPITAL
0.053558591,0.223580158,0.045291157,0.936736161,50512,KAISER FOUNDATION HOSPITAL - FREMONT
0.041337168,0.918044572,0.045291157,0.447160316,360148,POMERENE HOSPITAL
0.046369518,0.832494608,0.046010065,0.124370956,390112,WINDBER HOSPITAL
0.058231488,0.995327103,0.046369518,0.28612509,100048,JAY HOSPITAL
0.027318476,0.933141625,0.046369518,0.580877067,270087,THE HEALTHCENTER
0.041696621,0.63767074,0.047088426,0.570093458,240022,SANFORD  WORTHINGTON MEDICAL CENTER
0.051761323,0.316678648,0.047088426,0.987778577,500084,VALLEY GENERAL HOSPITAL
0.031272466,0.960100647,0.047807333,0.799784328,450399,BROWNFIELD REGIONAL MEDICAL CENTER
0.040977714,0.925233645,0.048166786,0.235801582,420066,LAKE CITY COMMUNITY HOSPITAL
0.030194105,0.989575845,0.04852624,0.16139468,390316,SURGICAL INSTITUTE OF READING
0.060747664,0.997843278,0.04852624,0.669662114,190266,THE NEUROMEDICAL CENTER HOSPITAL
0.034867002,0.937814522,0.049245147,0.677929547,190184,CITIZENS MEDICAL CENTER
0.055715313,0.819194824,0.049604601,0.636951833,170074,GEARY COMMUNITY HOSPITAL
0.029834651,0.951833214,0.049964055,0.256290439,110100,JEFFERSON HOSPITAL
0.072969087,0.995686556,0.050323508,0.214953271,340084,CAROLINAS HEALTH CARE SYSTEM ANSON
0.057872035,0.605319914,0.050682962,0.271028037,110146,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS
0.066139468,0.885334292,0.051042416,0.475197699,150165,FRANCISCAN HEALTHCARE - MUNSTER
0.057153127,0.918044572,0.051042416,0.97627606,380029,SILVERTON HOSPITAL
0.070452912,0.848670022,0.051042416,1,20008,BARTLETT REGIONAL HOSPITAL
0.048885694,0.924514738,0.051042416,0.83465133,460054,CACHE VALLEY  HOSPITAL
0.109633357,0.316678648,0.051042416,0.910136592,50747,SOUTH COAST GLOBAL MEDICAL CENTER
0.043493889,0.832494608,0.052839684,0.125449317,390008,ELLWOOD CITY HOSPITAL
0.025521208,0.972681524,0.053199137,0.578001438,270086,GREAT FALLS CLINIC MEDICAL CENTER
0.078720345,0.969805895,0.053199137,0.660675773,190270,SOUTHERN SURGICAL HOSPITAL
0.065061107,0.959022286,0.053199137,0.814162473,60049,YAMPA VALLEY MEDICAL CENTER
0.069734004,0.24155284,0.054277498,0.920560748,50315,KERN MEDICAL CENTER
0.047088426,0.574766355,0.054636952,0.639827462,170150,SOUTH CENTRAL KS  MED CENTER
0.051042416,0.890007189,0.054636952,0.513299784,230085,SOUTH HAVEN COMMUNITY HOSPITAL
0.044931704,0.983105679,0.054636952,0.135154565,390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL
0.054636952,0.925233645,0.055715313,0.271387491,110101,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR
0.066498922,0.855859094,0.055715313,0.37526959,440131,BAPTIST MEMORIAL HOSPITAL TIPTON
0.046728972,0.920560748,0.05643422,0.191229331,510086,WELCH COMMUNITY HOSPITAL
0.052839684,0.94356578,0.05643422,0.755212078,450348,FALLS COMMUNITY HOSPITAL AND CLINIC
0.044212797,0.414090582,0.05643422,0.826024443,130025,MADISON MEMORIAL HOSPITAL
0.057512581,0,0.057512581,0.788281812,450235,MEMORIAL HOSPITAL
0.04457225,0,0.057872035,0.67721064,190145,LASALLE GENERAL HOSPITAL
0.087706686,0.482746226,0.058231488,0.9356578,50760,KAISER FOUNDATION HOSPITAL - ANTIOCH
0.060028756,0.763479511,0.058231488,0.979511143,380005,ASANTE ASHLAND COMMUNITY HOSPITAL
0.092020129,0.762041697,0.058231488,0.994967649,500037,TOPPENISH COMMUNITY HOSPITAL
0.042415528,0.605319914,0.059309849,0.970165349,380091,KAISER SUNNYSIDE MEDICAL CENTER
0.049964055,0.794751977,0.059309849,0.789000719,450219,SCOTT & WHITE HOSPITAL-LLANO
0.07225018,0.261682243,0.059309849,0.578720345,270032,NORTHERN MONTANA HOSPITAL
0.065420561,0.942127965,0.06038821,0.243350108,420072,HAMPTON REGIONAL MEDICAL CENTER
0.071531272,0.956146657,0.060747664,0.024802301,200025,PARKVIEW ADVENTIST MEDICAL CENTER
0.061826024,0.881380302,0.061107117,0.401150252,110121,GRADY GENERAL HOSPITAL
0.082674335,0.946081955,0.061107117,0.822070453,60096,VAIL VALLEY MEDICAL CENTER
0.075125809,0.24155284,0.061826024,0.947160316,50604,KAISER FOUNDATION HOSPITAL-SAN JOSE
0.067577283,0.39108555,0.062185478,0.976994968,380033,SACRED HEART UNIVERSITY DISTRICT
0.019051042,0.166067577,0.062185478,0.524083393,160101,BROADLAWNS MEDICAL CENTER
0.089863408,0.045291157,0.062185478,0.656002876,190005,CHARITY HOSPITAL & MEDICAL CENTER OF LOUISIANA AT
0.023364486,0.983105679,0.063263839,0.697340043,370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP
0.083033789,0.470165349,0.063623293,0.858734723,320030,ARTESIA GENERAL HOSPITAL
0.109992811,0.33860532,0.063982746,0.117541337,390090,WESTERN PENNSYLVANIA HOSPITAL
0.04852624,0,0.0643422,0.749820273,450641,NOCONA GENERAL HOSPITAL
0.056793674,0.832494608,0.064701653,0.852983465,320089,UNM SANDOVAL REGIONAL MEDICAL CENTER
0.0643422,0.960100647,0.065061107,0.763120058,450774,TOPS SURGICAL SPECIALTY HOSPITAL
0.055355859,0.872393961,0.065061107,0.388209921,250095,SOUTH SUNFLOWER COUNTY HOSPITAL
0.067936736,0,0.065061107,0.380301941,440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON
0.059309849,0.952192667,0.066139468,0.514378145,230078,"LAKELAND COMMUNITY HOSPITAL, WATERVLIET"
0.084471603,0.942127965,0.066139468,0.817038102,60076,STERLING REGIONAL MEDCENTER
0.063623293,0.877066858,0.066139468,0.831056794,460058,RIVERTON HOSPITAL
0.08123652,0.783608914,0.067217829,0.405823149,180046,BOURBON COMMUNITY HOSPITAL
0.054996405,0.517613228,0.067217829,0.267074047,110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER
0.047807333,0.989216391,0.067936736,0.677929547,190190,"CALDWELL MEMORIAL HOSPITAL, INC"
0.053918045,0.861250899,0.06829619,0.102803738,330132,TLC HEALTH NETWORK
0.074047448,0,0.068655643,0.748382459,450497,BOWIE MEMORIAL HOSPITAL
0.06038821,0.966211359,0.068655643,0.752695902,450411,EASTLAND MEMORIAL HOSPITAL
0.069015097,0.867002157,0.068655643,0.481308411,150101,PARKVIEW WHITLEY HOSPITAL
0.073687994,0.896117901,0.069734004,0.265995687,110135,TAYLOR REGIONAL HOSPITAL
0.099568656,0.996405464,0.070093458,0.380661395,440008,HENDERSON COUNTY COMMUNITY HOSPITAL
0.094176851,0.2821711,0.070093458,0.376707405,440159,DELTA MEDICAL CENTER
0.037742631,0.956146657,0.070093458,0.83069734,460057,PARK CITY MEDICAL CENTER
0.094895758,0.372753415,0.071171819,0.897915169,50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO
0.058590942,0.536304817,0.071171819,0.687634795,40047,FIVE RIVERS MEDICAL CENTER
0.115384615,0.929547088,0.071890726,0.816678648,60044,COLORADO PLAINS MEDICAL CENTER
0.11286844,0.185478073,0.071890726,0.884255931,50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER
0.141265277,0.150970525,0.071890726,0.838245866,30022,MARICOPA MEDICAL CENTER
0.083393242,0.975916607,0.071890726,0.964414091,50766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY
0.096333573,0.415168943,0.073328541,0.819554277,60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL
0.093817398,0.946081955,0.073328541,0.749101366,450090,NORTH TEXAS MEDICAL CENTER
0.062185478,0,0.074047448,0.62077642,140019,SHELBY MEMORIAL HOSPITAL
0.08411215,0.960100647,0.074406902,0.255930985,110142,EVANS MEMORIAL HOSPITAL
0.117181884,0.964414091,0.074406902,0.232566499,420104,MOUNT PLEASANT HOSPITAL
0.070812365,0.983105679,0.074406902,0.819913731,60117,"ANIMAS SURGICAL HOSPITAL, LLC"
0.076923077,0.977713875,0.074406902,0.828900072,130066,NORTHWEST SPECIALTY HOSPITAL
0.106398275,0.81092739,0.075844716,0.855499641,320033,LOS ALAMOS MEDICAL CENTER
0.058950395,0.950395399,0.075844716,0.738677211,450460,TYLER COUNTY HOSPITAL
0.111071172,0.762041697,0.076563623,0.647375988,170068,SOUTHWEST MEDICAL CENTER
0.077282531,0.20596693,0.076923077,0.259525521,110205,NORTH GEORGIA MEDICAL CENTER
0.059669303,0.91480949,0.077282531,0.804816679,450845,EL PASO SPECIALTY HOSPITAL
0.078001438,0.944644141,0.077641984,0.741912293,450451,GLEN ROSE MEDICAL CENTER
0.048166786,0.861250899,0.078001438,0.792954709,450871,ARISE AUSTIN MEDICAL CENTER
0.075485262,0.415168943,0.078001438,0.777498203,450108,CONNALLY MEMORIAL MEDICAL CENTER
0.064701653,0.727174694,0.078720345,0.618619698,140137,GREENVILLE REGIONAL HOSPITAL
0.100287563,0.901150252,0.079079799,0.448957584,360107,BELLEVUE HOSPITAL
0.097411934,0.941049605,0.079079799,0.557153127,240014,NORTHFIELD HOSPITAL
0.082314881,0.622933142,0.079079799,0.25844716,110040,NORTHRIDGE MEDICAL CENTER
0.047447879,0.954349389,0.079079799,0.341840403,10047,GEORGIANA MEDICAL CENTER
0.079439252,0,0.079079799,0.33465133,10109,PICKENS COUNTY MEDICAL CENTER
0.083752696,0.482746226,0.080877067,0.386772106,250126,NORTH OAK REGIONAL MEDICAL CENTER
0.073328541,0.946081955,0.080877067,0.521926671,230108,PORTAGE HEALTH
0.072609633,0.989575845,0.080877067,0.445363048,360352,SURGICAL HOSPITAL AT SOUTHWOODS
0.071171819,0.965851905,0.080877067,0.422717469,180149,WESTLAKE REGIONAL HOSPITAL
0.074766355,0.989575845,0.080877067,0.688713156,40152,PHYSICIANS' SPECIALTY HOSPITAL
0.127965492,0.372753415,0.080877067,0.955787203,50028,MAD RIVER COMMUNITY HOSPITAL
0.068655643,0.538102085,0.083033789,0.644859813,170105,MCPHERSON HOSPITAL INC
0.038820992,0,0.083393242,0.038102085,70039,MASONIC HOME AND HOSPITAL
0.105319914,0.935298347,0.083752696,0.340762042,10022,CHEROKEE MEDICAL CENTER
0.10891445,0.356218548,0.083752696,0.629762761,260034,BATES COUNTY MEMORIAL HOSPITAL
0.09705248,0.592020129,0.084471603,0.546728972,520109,MILE BLUFF MEDICAL CENTER
0.103163192,0.07620417,0.084471603,0.819194824,60008,SAN LUIS VALLEY HEALTH
0.116103523,0.452911574,0.08519051,0.830337886,460052,TIMPANOGOS REGIONAL HOSPITAL
0.187634795,0.962976276,0.08519051,0.772106398,670008,HOUSTON PHYSICIANS' HOSPITAL
0.086987779,0.953271028,0.085909418,0.838964774,30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE"
0.108195543,0.356218548,0.086268871,0.575125809,430015,AVERA ST MARY'S HOSPITAL
0.063263839,0.150970525,0.086628325,0.349748382,10091,GROVE HILL MEMORIAL HOSPITAL
0.1286844,0.885334292,0.086628325,0.996764917,500049,WALLA WALLA GENERAL HOSPITAL
0.125449317,0.20596693,0.087347232,0.939971244,50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER
0.095614666,0.726815241,0.087347232,0.708483106,370015,MAYES COUNTY MEDICAL CENTER
0.102444285,0.452911574,0.088066139,0.643062545,170010,MERCY HOSPITAL INDEPENDENCE
0.08519051,0.826024443,0.088066139,0.346872753,10032,WEDOWEE HOSPITAL
0.062544932,0.574766355,0.088066139,0.129762761,390062,NASON HOSPITAL
0.143421999,0.302659957,0.088066139,0.852264558,320017,LOVELACE WOMEN'S HOSPITAL
0.218907261,0.372753415,0.089503954,0.375988497,440152,REGIONAL ONE HEALTH
0.079798706,0.763479511,0.089503954,0.658159597,190183,LEONARD J CHABERT MEDICAL CENTER
0.10100647,0.973400431,0.089503954,0.67325665,190246,P & S SURGICAL HOSPITAL
0.138389648,0.857296909,0.089503954,0.732925953,450210,ETMC CARTHAGE
0.080877067,0.929547088,0.090941769,0.351186197,10129,NORTH BALDWIN INFIRMARY
0.086628325,0.135873472,0.090941769,0.108195543,330008,WYOMING COUNTY COMMUNITY HOSPITAL
0.074406902,0.205607477,0.091660676,0.088066139,330268,COBLESKILL REGIONAL HOSPITAL
0.050323508,0.557512581,0.091660676,0.354780733,10052,LAKE MARTIN COMMUNITY HOSPITAL
0.089503954,0.892882818,0.092379583,0.190150971,490117,CARILION TAZEWELL COMMUNITY HOSPITAL
0.133716751,0,0.092379583,0.736520489,450749,EAST TEXAS MEDICAL CENTER TRINITY
0.105679367,0.986700216,0.092379583,0.744069015,450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE
0.104241553,0.960100647,0.092379583,0.780014378,450780,METHODIST AMBULATORY SURGERY HOSPITAL NW
0.085549964,0.911214953,0.092379583,0.522645579,160147,GRINNELL REGIONAL MEDICAL CENTER
0.079079799,0.959022286,0.092379583,0.517253774,230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL
0.067217829,0.834291876,0.094536305,0.52767793,160124,LAKES REGIONAL HEALTHCARE
0.076563623,0.885334292,0.094895758,0.784687275,450825,CORNERSTONE REGIONAL HOSPITAL
0.154205607,0.558590942,0.094895758,0.13767074,390071,LOCK HAVEN HOSPITAL
0.14557872,0.675772825,0.094895758,0.945363048,50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA
0.061107117,0.558590942,0.095974119,0.106757728,330265,CLIFTON SPRINGS HOSPITAL AND CLINIC
0.077641984,0.872753415,0.095974119,0.700215672,370153,ELKVIEW GENERAL HOSPITAL
0.123652049,0.969805895,0.096693027,0.76635514,670059,ST LUKES LAKESIDE HOSPITAL
0.066858375,0,0.096693027,0.358015816,440040,PERRY COMMUNITY HOSPITAL
0.113227894,0.896117901,0.097411934,0.792954709,670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER
0.144500359,0.989575845,0.097411934,0.662473041,190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL
0.118619698,0.66534867,0.097411934,0.478432782,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL
0.113946801,0.500359454,0.097411934,0.831775701,460014,MOUNTAIN WEST MEDICAL CENTER
0.101725377,0.986700216,0.098849748,0.618260244,140145,ST JOSEPHS HOSPITAL
0.139827462,0.622933142,0.099209202,0.353342919,10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER
0.240833932,0.045291157,0.099209202,0.868799425,50641,EAST LOS ANGELES DOCTORS HOSPITAL
0.151329978,0.929547088,0.099928109,0.852624012,320074,LOVELACE WESTSIDE HOSPITAL
0.061466571,0,0.099928109,0.710280374,370083,PUSHMATAHA HOSPITAL
0.052120776,0,0.100647017,0.381020848,440070,DECATUR COUNTY GENERAL HOSPITAL
0.099928109,0.949676492,0.10100647,0.029834651,200041,INLAND HOSPITAL
